Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
nim30ss-0600-sl,NIM30SS-0600-SL,"<ul>
<li>440 Stainless Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,NIM30SS-0600-SL,3397.4068513,,0,continue,manual,217.30,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/nim30ss-0600-sl.png?v=1698687569,1,NIM30SS-0600-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
nim30-0600-sl,NIM30-0600-SL,"<ul>
<li>Alloy Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,NIM30-0600-SL,3397.4068513,,0,continue,manual,56.72,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/nim30-0600-sl.png?v=1698687566,1,NIM30-0600-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
mtb042d-1000-12l12,MTB042D-1000-12L12,<p>BLT DRV MTB 42x42x1000 LH MALE 12</p>,PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,MTB042D-1000-12L12,33928709.276,,-1,continue,manual,1686.50,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/mtb042d-1000-12l12.png?v=1698687564,1,"MTB042D-1000-12L12, BLT DRV MTB 42x42x1000 LH MALE Ø12",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
jpkc50g,JPKC50G,"<ul><li>ball bearing, Double Wide with</li></ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,JPKC50G,3388.3350039,,0,continue,manual,204.19,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/jpkc50g.png?v=1698687561,1,"JPKC50G, CTR FLG BRG, BALL SQ 50MM JAPN G W/2 N/S",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
jpk50gw,JPK50GW,"<ul><li>ball bearing, Double Wide with</li></ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,JPK50GW,3388.3350039,,0,continue,manual,171.29,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/jpk50gw.png?v=1698687559,1,"JPK50GW, FLG BRG, BALL SQ 50MM JAPN G WD W/2 N/S",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
jpfc50g,JPFC50G,"<ul><li>ball bearing, Double Wide with</li></ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,JPFC50G,3388.3350039,,0,continue,manual,204.19,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/jpfc50g.png?v=1698687557,1,"JPFC50G, CTR FLG BRG, BALL RND 50MM JAPN G W/2N/S",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
jpf50gw,JPF50GW,"<ul><li>ball bearing, Double Wide with</li></ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,JPF50GW,3388.3350039,,0,continue,manual,173.80,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/jpf50gw.png?v=1698687554,1,"JPF50GW, FLG BRG BALL RND 50MM JAPN G WD W/2 N/S",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
epkc50g,EPKC50G,"<ul><li>ball bearing, Double Wide with</li></ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,EPKC50G,3388.3350039,,0,continue,manual,408.35,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/epkc50g.png?v=1698687552,1,"EPKC50G, CTR FLG BRG, BALL SQ 50MM EURO G W/2 N/S",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
epk50gw,EPK50GW,"<ul><li>ball bearing, Double Wide with</li></ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,EPK50GW,3388.3350039,,0,continue,manual,344.44,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/epk50gw.png?v=1698687550,1,"EPK50GW, FLG BRG, BALL SQ 50MM EURO G WD W/2 N/S",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
epfc50g,EPFC50G,"<ul><li>ball bearing, Double Wide with</li></ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,EPFC50G,3388.3350039,,0,continue,manual,408.35,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/epfc50g.png?v=1698687547,1,"EPFC50G, CTR FLG BRG, BALL RND 50MM EURO G W/2N/S",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
epf50gw,EPF50GW,"<ul><li>ball bearing, Double Wide with</li></ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,EPF50GW,3388.3350039,,0,continue,manual,344.44,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/epf50gw.png?v=1698687545,1,"EPF50GW, FLG BRG, BAL RD 50MM EURO G WD 2NS",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
sra12ss-036-000-sl,SRA12SS-036.000-SL,"<ul>
<li>Aluminum support rail with 440 Stainless Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,SRA12SS-036.000-SL,3388.3350039,,0,continue,manual,546.88,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/sra12ss-036.000-sl.png?v=1698687543,1,SRA12SS-036.000-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
sra12-036-000-sl,SRA12-036.000-SL,"<ul>
<li>Aluminum support rail with Alloy Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,SRA12-036.000-SL,3388.3350039,,0,continue,manual,375.51,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/sra12-036.000-sl.png?v=1698687540,1,SRA12-036.000-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
cc32-024-000-sl,CC32-024.000-SL,"<ul>
<li>Ceramic Coated Aluminum shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,CC32-024.000-SL,3352.0476143,,0,continue,manual,113.56,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/cc32-024.000-sl.png?v=1698687538,1,CC32-024.000-SL,false,,,,,,,,true,,,,,,,lb,,,true,,,true,,,active
sram30ss-0400-sl,SRAM30SS-0400-SL,"<ul>
<li>Aluminum support rail with 440 Stainless Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,SRAM30SS-0400-SL,3306.6883773,,0,continue,manual,370.36,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/sram30ss-0400-sl.png?v=1698687536,1,SRAM30SS-0400-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
sram30-0400-sl,SRAM30-0400-SL,"<ul>
<li>Aluminum support rail with Alloy Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,SRAM30-0400-SL,3306.6883773,,0,continue,manual,281.35,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/sram30-0400-sl.png?v=1698687533,1,SRAM30-0400-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ccm50-0600-sl,CCM50-0600-SL,"<ul>
<li>Ceramic Coated Aluminum shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,CCM50-0600-SL,3193.2902848,,0,continue,manual,137.63,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ccm50-0600-sl.png?v=1698687531,1,CCM50-0600-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ccr20-024-000-sl,CCR20-024.000-SL,"<ul>
<li>Aluminum support rail with Ceramic Coated Aluminum - Integrated Design shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,CCR20-024.000-SL,3138.8592004,,-2,continue,manual,207.42,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ccr20-024.000-sl.png?v=1698687529,1,CCR20-024.000-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
rs-0800-024-000,RS-0800-024.000,<p>Standard Linear Slide Only</p>,PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,RS-0800-024.000,31116436.582,,0,continue,manual,776.86,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/rs-0800-024.000.png?v=1698687526,1,"RS-0800-024.000, SLD ASY 0.500  ALLOY STL X 24"" LG",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ccr16-036-000-sl,CCR16-036.000-SL,"<ul>
<li>Aluminum support rail with Ceramic Coated Aluminum - Integrated Design shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,CCR16-036.000-SL,3075.3562686,,-4,continue,manual,258.69,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ccr16-036.000-sl.png?v=1698687524,1,CCR16-036.000-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
nim40ss-0300-sl,NIM40SS-0300-SL,"<ul>
<li>440 Stainless Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,NIM40SS-0300-SL,3016.3892605,,0,continue,manual,127.28,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/nim40ss-0300-sl.png?v=1698687521,1,NIM40SS-0300-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
nim40-0300-sl,NIM40-0300-SL,"<ul>
<li>Alloy Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,NIM40-0300-SL,3016.3892605,,0,continue,manual,55.78,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/nim40-0300-sl.png?v=1698687519,1,NIM40-0300-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ugt040d-b21-1000-bd1b4-00l0-0,UGT040D-B21-1000-BD1B4-00L0-0,"<p>ASY TALL,CRT,BLT,N23S</p>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,UGT040D-B21-1000-BD1B4-00L0-0,3007.3174131,,0,continue,manual,1362.35,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ugt040d-b21-1000-bd1b4-00l0-0.png?v=1698687517,1,"UGT040D-B21-1000-BD1B4-00L0-0, ASY TALL,CRT,BLT,NO MTR",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
uga040d-a10-1500-ls3a1-ag21-0,UGA040D-A10-1500-LS3A1-AG21-0,"<ul>
<li>Low profile GST rail with a carriage</li>
<li>Lead Screw driven with 2 mm lead</li>
<li>Driving Mechanism: NEMA 17</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,UGA040D-A10-1500-LS3A1-AG21-0,2998.2455657,,0,continue,manual,1116.06,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/uga040d-a10-1500-ls3a1-ag21-0.png?v=1698687514,1,UGA040D-A10-1500-LS3A1-AG21-0,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
sra16cc-036-000-sl,SRA16CC-036.000-SL,"<ul>
<li>Aluminum support rail with Ceramic Coated Aluminum shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,SRA16CC-036.000-SL,2993.709642,,0,continue,manual,384.67,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/sra16cc-036.000-sl.png?v=1698687512,1,SRA16CC-036.000-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
pacmz63c,PACMZ63C,"<ul>
<li>Aluminum body bonded with a Standard liner</li>
<li>Compensated running clearance on the inner diameter, 0.0015"" per side</li>
<li>Die set bushing with 63.000 mm inner diameter</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,PACMZ63C,2984.6377946,,0,continue,manual,286.23,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/pacmz63c.png?v=1698687509,1,PACMZ63C,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
uga040d-a10-1500-ls1zf-ag21-0,UGA040D-A10-1500-LS1ZF-AG21-0,"<ul>
<li>Low profile GST rail with a carriage</li>
<li>Lead Screw driven with 2 mm lead</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,UGA040D-A10-1500-LS1ZF-AG21-0,2930.2067102,,0,continue,manual,1032.14,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/uga040d-a10-1500-ls1zf-ag21-0.png?v=1698687506,1,UGA040D-A10-1500-LS1ZF-AG21-0,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
sra20cc-024-000-sl,SRA20CC-024.000-SL,"<ul>
<li>Aluminum support rail with Ceramic Coated Aluminum shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,SRA20CC-024.000-SL,2902.991168,,0,continue,manual,303.65,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/sra20cc-024.000-sl.png?v=1698687503,1,SRA20CC-024.000-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
pla055s-01axx-0283-1cd2i,PLA055S-01AXX-0283-1CD2I,"<ul>
<li>Number of drive shafts: 1</li>
<li>Single driven Standard carriage, Ball Screw driven with 5 mm lead</li>
<li>CAM roller carriage guided by Integral-V™ hardened steel raceways</li>
<li>Rail size of 55 mm</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,PLA055S-01AXX-0283-1CD2I,28803115.495,,0,continue,manual,1639.44,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/pla055s-01axx-0283-1cd2i.png?v=1698687500,1,PLA055S-01AXX-0283-1CD2I,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
hvb-061-hvp4,HVB-061/HVP4,"<ul>
<li>Wheel Only</li>
<li>Compatible with rail part number HVR, HVRI</li>
<li>107.7 mm outer diameter</li>
<li>Fixed</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,HVB-061-HVP4,2834.9523125,,0,continue,manual,320.22,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/files/HVPS_636a6491-0aa3-4786-9f77-cbafd5e9a011.webp?v=1712696020,1,HVB-061-HVP4,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
cc24-036-000-sl,CC24-036.000-SL,"<ul>
<li>Ceramic Coated Aluminum shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,CC24-036.000-SL,2825.8804651,,0,continue,manual,97.84,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/cc24-036.000-sl.png?v=1698687494,1,CC24-036.000-SL,false,,,,,,,,true,,,,,,,lb,,,true,,,true,,,active
lsra16-024-000-sl,LSRA16-024.000-SL,"<ul>
<li>Aluminum support rail with Alloy Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,LSRA16-024.000-SL,2821.3445414,,0,continue,manual,172.28,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/lsra16-024.000-sl.png?v=1698687490,1,LSRA16-024.000-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
sra20ss-012-000-sl,SRA20SS-012.000-SL,"<ul>
<li>Aluminum support rail with 440 Stainless Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,SRA20SS-012.000-SL,2726.0901437,,0,continue,manual,280.51,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/sra20ss-012.000-sl.png?v=1698687488,1,SRA20SS-012.000-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
sra20-012-000-sl,SRA20-012.000-SL,"<ul>
<li>Aluminum support rail with Alloy Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,SRA20-012.000-SL,2726.0901437,,0,continue,manual,178.62,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/sra20-012.000-sl.png?v=1698687485,1,SRA20-012.000-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
cslsm06agxr3a1-2sn-0200-0,CSLSM06AGXR3A1-2SN-0200-0,"<p>CS PRF RAIL 0200MM, LS06x02, N CVR</p>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,CSLSM06AGXR3A1-2SN-0200-0,2707.9464489,,0,continue,manual,628.23,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/cslsm06agxr3a1-2sn-0200-0.png?v=1698687482,1,"CSLSM06AGXR3A1-2SN-0200-0, CS PRF RAIL 0200MM, LS06x02, N CVR",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
lsram25-0600-sl,LSRAM25-0600-SL,"<ul>
<li>Aluminum support rail with Alloy Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,LSRAM25-0600-SL,2703.4105252,,0,continue,manual,165.46,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/lsram25-0600-sl.png?v=1698687479,1,LSRAM25-0600-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
lsgm25-0600-sl,LSGM25-0600-SL,"<ul>
<li>Aluminum support rail with Alloy Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,LSGM25-0600-SL,2703.4105252,,0,continue,manual,176.65,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/lsgm25-0600-sl.png?v=1698687476,1,LSGM25-0600-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ugt040d-b21-1000-bd1z0-00l0-0,UGT040D-B21-1000-BD1Z0-00L0-0,"<ul>
<li>Tall profile IVT rail with a carriage</li>
<li>Belt driven</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,UGT040D-B21-1000-BD1Z0-00L0-0,2703.4105252,,0,continue,manual,1376.71,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ugt040d-b21-1000-bd1z0-00l0-0.png?v=1698687473,1,UGT040D-B21-1000-BD1Z0-00L0-0,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
ip32gw,IP32GW,"<ul><li>ball bearing, Double Wide with</li></ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,IP32GW,2621.7638986,,0,continue,manual,304.22,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/ip32gw.png?v=1698687470,1,"IP32GW, BRG, BALL 2.000 G WIDE W/2 N/S",false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
sr32pd-016-000-sl,SR32PD-016.000-SL,"<ul>
<li>Aluminum support rail</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,SR32PD-016.000-SL,2580.9405853,,0,continue,manual,191.21,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/sr32pd-016.000-sl.png?v=1698687467,1,SR32PD-016.000-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
sr32-016-000-sl,SR32-016.000-SL,"<ul>
<li>Aluminum support rail</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,SR32-016.000-SL,2580.9405853,,0,continue,manual,145.60,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/sr32-016.000-sl.png?v=1698687465,1,SR32-016.000-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
lsram30-0400-sl,LSRAM30-0400-SL,"<ul>
<li>Aluminum support rail with Alloy Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,LSRAM30-0400-SL,2576.4046616,,0,continue,manual,148.78,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/lsram30-0400-sl.png?v=1698687462,1,LSRAM30-0400-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
lsgm30-0400-sl,LSGM30-0400-SL,"<ul>
<li>Aluminum support rail with Alloy Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,LSGM30-0400-SL,2576.4046616,,0,continue,manual,138.24,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/lsgm30-0400-sl.png?v=1698687459,1,LSGM30-0400-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
lsram20-0900-sl,LSRAM20-0900-SL,"<ul>
<li>Aluminum support rail with Alloy Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,LSRAM20-0900-SL,2553.7250431,,0,continue,manual,235.15,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/lsram20-0900-sl.png?v=1698687456,1,LSRAM20-0900-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
lsgm20-0900-sl,LSGM20-0900-SL,"<ul>
<li>Aluminum support rail with Alloy Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,LSGM20-0900-SL,2553.7250431,,0,continue,manual,244.25,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/lsgm20-0900-sl.png?v=1698687454,1,LSGM20-0900-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
nil16ss-024-000-sl,NIL16SS-024.000-SL,"<ul>
<li>440 Stainless Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,NIL16SS-024.000-SL,2472.0784165,,0,continue,manual,129.10,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/nil16ss-024.000-sl.png?v=1698687451,1,NIL16SS-024.000-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
nil16-024-000-sl,NIL16-024.000-SL,"<ul>
<li>Alloy Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,NIL16-024.000-SL,2472.0784165,,-4,continue,manual,45.11,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/nil16-024.000-sl.png?v=1698687448,1,NIL16-024.000-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
cslsm10agxr3a1-2lt-0130-0,CSLSM10AGXR3A1-2LT-0130-0,"<ul>
<li>Number of carriages: 1</li>
<li>Lead Screw with 2 mm lead and a diameter of 10</li>
<li>Rail with Tall cover option and a Extended Length carriage</li>
<li>Motor option: NEMA 17</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,CSLSM10AGXR3A1-2LT-0130-0,2458.4706454,,0,continue,manual,694.23,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/cslsm10agxr3a1-2lt-0130-0.png?v=1698687445,1,CSLSM10AGXR3A1-2LT-0130-0,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
sra10ss-036-000-sl,SRA10SS-036.000-SL,"<ul>
<li>Aluminum support rail with 440 Stainless Steel shaft material</li>
<li>Consult factory for custom lengths</li>
</ul>",PBC Linear,Business & Industrial,"","",true,Title,Default Title,,,,,SRA10SS-036.000-SL,2417.6473321,,0,continue,manual,457.83,,true,true,,https://cdn.shopify.com/s/files/1/0670/9808/3549/products/sra10ss-036.000-sl.png?v=1698687443,1,SRA10SS-036.000-SL,false,,,,,,,,,,,,,,,lb,,,true,,,true,,,active
